"link","name","topic","difficulty","popularity","comment","status","solution","concept_covered","created_at","updated_at"
"https://leetcode.com/problems/differences-between-two-objects/","Differences Between Two Objects","MISCELLANEOUS","MEDIUM",10628,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/display-the-first-three-rows/","Display the First Three Rows","MISCELLANEOUS","EASY",237096,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/divisible-game/","Divisible Game","MISCELLANEOUS","MEDIUM",29453,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/drop-duplicate-rows/","Drop Duplicate Rows","MISCELLANEOUS","EASY",173316,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/drop-missing-data/","Drop Missing Data","MISCELLANEOUS","EASY",213384,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/election-results/","Election Results","MISCELLANEOUS","MEDIUM",6771,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/even-number-of-knight-moves/","Even Number of Knight Moves","MISCELLANEOUS","EASY",50943,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/event-emitter/","Event Emitter","MISCELLANEOUS","MEDIUM",65297,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/execute-asynchronous-functions-in-parallel/","Execute Asynchronous Functions in Parallel","MISCELLANEOUS","MEDIUM",73164,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/factorial-generator/","Factorial Generator","MISCELLANEOUS","EASY",1960,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/fill-missing-data/","Fill Missing Data","MISCELLANEOUS","EASY",169374,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/filter-elements-from-array/","Filter Elements from Array","MISCELLANEOUS","EASY",375336,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/find-books-with-polarized-opinions/","Find Books with Polarized Opinions","MISCELLANEOUS","MEDIUM",27903,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/find-churn-risk-customers/","Find Churn Risk Customers","MISCELLANEOUS","MEDIUM",18192,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/find-emotionally-consistent-users/","Find Emotionally Consistent Users","MISCELLANEOUS","MEDIUM",14428,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/find-golden-hour-customers/","Find Golden Hour Customers","MISCELLANEOUS","MEDIUM",26653,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/find-loyal-customers/","Find Loyal Customers","MISCELLANEOUS","MEDIUM",22999,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/find-stores-with-inventory-imbalance/","Find Stores with Inventory Imbalance","MISCELLANEOUS","MEDIUM",20982,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/find-students-with-study-spiral-pattern/","Find Students with Study Spiral Pattern","MISCELLANEOUS","HARD",19121,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/find-users-with-high-token-usage/","Find Users with High Token Usage","MISCELLANEOUS","EASY",25491,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/find-users-with-persistent-behavior-patterns/","Find Users with Persistent Behavior Patterns","MISCELLANEOUS","HARD",11135,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/find-zombie-sessions/","Find Zombie Sessions","MISCELLANEOUS","HARD",16660,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/finish-time-of-tasks-i/","Finish Time of Tasks I","MISCELLANEOUS","MEDIUM",32107,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/finish-time-of-tasks-ii/","Finish Time of Tasks II","MISCELLANEOUS","HARD",828,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/flatten-deeply-nested-array/","Flatten Deeply Nested Array","MISCELLANEOUS","MEDIUM",129448,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/frequency-balance-subarray/","Frequency Balance Subarray","MISCELLANEOUS","MEDIUM",73602,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/function-composition/","Function Composition","MISCELLANEOUS","EASY",292418,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/generate-circular-array-values/","Generate Circular Array Values","MISCELLANEOUS","MEDIUM",975,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/generate-fibonacci-sequence/","Generate Fibonacci Sequence","MISCELLANEOUS","EASY",63396,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/get-the-size-of-a-dataframe/","Get the Size of a DataFrame","MISCELLANEOUS","EASY",242592,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/group-by/","Group By","MISCELLANEOUS","MEDIUM",100402,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/immutability-helper/","Immutability Helper","MISCELLANEOUS","HARD",1020,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/infinite-method-object/","Infinite Method Object","MISCELLANEOUS","EASY",2367,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/interval-cancellation/","Interval Cancellation","MISCELLANEOUS","EASY",103603,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/inversion-of-object/","Inversion of Object","MISCELLANEOUS","EASY",2536,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/is-object-empty/","Is Object Empty","MISCELLANEOUS","EASY",152084,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/join-two-arrays-by-id/","Join Two Arrays by ID","MISCELLANEOUS","MEDIUM",110326,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/json-deep-equal/","JSON Deep Equal","MISCELLANEOUS","MEDIUM",38429,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/make-object-immutable/","Make Object Immutable","MISCELLANEOUS","MEDIUM",1217,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/maximize-sum-of-device-ratings/","Maximize Sum of Device Ratings","MISCELLANEOUS","MEDIUM",40311,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/maximum-consistent-columns-in-a-grid/","Maximum Consistent Columns in a Grid","MISCELLANEOUS","HARD",14951,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/maximum-subarray-sum-after-at-most-k-swaps/","Maximum Subarray Sum After at Most K Swaps","MISCELLANEOUS","HARD",22368,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/maximum-team-size-with-overlapping-intervals/","Maximum Team Size with Overlapping Intervals","MISCELLANEOUS","MEDIUM",1554,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/maximum-valid-pair-sum/","Maximum Valid Pair Sum","MISCELLANEOUS","MEDIUM",78769,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/maximum-value-of-an-alternating-sequence/","Maximum Value of an Alternating Sequence","MISCELLANEOUS","MEDIUM",84816,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/memoize/","Memoize","MISCELLANEOUS","MEDIUM",293512,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/memoize-ii/","Memoize II","MISCELLANEOUS","HARD",32348,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/method-chaining/","Method Chaining","MISCELLANEOUS","EASY",138845,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/minimum-adjacent-swaps-to-partition-array/","Minimum Adjacent Swaps to Partition Array","MISCELLANEOUS","MEDIUM",28094,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/minimum-cost-to-convert-string-iii/","Minimum Cost to Convert String III","MISCELLANEOUS","HARD",10176,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/minimum-distance-excluding-one-maximum-weighted-edge/","Minimum Distance Excluding One Maximum Weighted Edge","MISCELLANEOUS","MEDIUM",759,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/minimum-lights-to-illuminate-a-road/","Minimum Lights to Illuminate a Road","MISCELLANEOUS","MEDIUM",69242,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/minimum-number-of-string-groups-through-transformations/","Minimum Number of String Groups Through Transformations","MISCELLANEOUS","HARD",12195,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/minimum-operations-to-transform-binary-string/","Minimum Operations to Transform Binary String","MISCELLANEOUS","MEDIUM",40115,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/minimum-total-cost-to-process-all-elements/","Minimum Total Cost to Process All Elements","MISCELLANEOUS","MEDIUM",126673,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/modify-columns/","Modify Columns","MISCELLANEOUS","EASY",165222,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/most-common-course-pairs/","Most Common Course Pairs","MISCELLANEOUS","HARD",10311,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/nested-array-generator/","Nested Array Generator","MISCELLANEOUS","MEDIUM",25878,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/next-day/","Next Day","MISCELLANEOUS","EASY",1949,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/number-of-elapsed-seconds-between-two-times/","Number of Elapsed Seconds Between Two Times","MISCELLANEOUS","EASY",59086,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/number-of-ways-to-paint-sheets/","Number of Ways to Paint Sheets","MISCELLANEOUS","HARD",679,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/palindromic-subarray-sum/","Palindromic Subarray Sum","MISCELLANEOUS","HARD",17365,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/parallel-execution-of-promises-for-individual-results-retrieval/","Parallel Execution of Promises for Individual Results Retrieval","MISCELLANEOUS","MEDIUM",1299,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/partial-function-with-placeholders/","Partial Function with Placeholders","MISCELLANEOUS","EASY",2027,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/promise-pool/","Promise Pool","MISCELLANEOUS","MEDIUM",19231,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/promise-time-limit/","Promise Time Limit","MISCELLANEOUS","MEDIUM",122167,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/query-batching/","Query Batching","MISCELLANEOUS","HARD",878,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/rearrange-string-to-avoid-character-pair/","Rearrange String to Avoid Character Pair","MISCELLANEOUS","EASY",46561,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/rename-columns/","Rename Columns","MISCELLANEOUS","EASY",152986,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/repeat-string/","Repeat String","MISCELLANEOUS","EASY",4271,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/reshape-data-concatenate/","Reshape Data: Concatenate","MISCELLANEOUS","EASY",143418,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/reshape-data-melt/","Reshape Data: Melt","MISCELLANEOUS","EASY",119555,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/reshape-data-pivot/","Reshape Data: Pivot","MISCELLANEOUS","EASY",131130,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/return-length-of-arguments-passed/","Return Length of Arguments Passed","MISCELLANEOUS","EASY",329589,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/select-data/","Select Data","MISCELLANEOUS","EASY",223608,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/sleep/","Sleep","MISCELLANEOUS","EASY",299667,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/snail-traversal/","Snail Traversal","MISCELLANEOUS","MEDIUM",30570,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/sort-array-using-prefix-reversals/","Sort Array Using Prefix Reversals","MISCELLANEOUS","MEDIUM",322,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/sort-by/","Sort By","MISCELLANEOUS","EASY",102290,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/status-of-flight-tickets/","Status of Flight Tickets","MISCELLANEOUS","HARD",4794,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/subsequence-after-one-replacement/","Subsequence After One Replacement","MISCELLANEOUS","MEDIUM",94524,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/sum-of-integers-with-maximum-digit-range/","Sum of Integers with Maximum Digit Range","MISCELLANEOUS","EASY",68217,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/throttle/","Throttle","MISCELLANEOUS","MEDIUM",14177,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/timeout-cancellation/","Timeout Cancellation","MISCELLANEOUS","EASY",118561,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/to-be-or-not-to-be/","To Be Or Not To Be","MISCELLANEOUS","EASY",579805,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/transform-binary-string-using-subsequence-sort/","Transform Binary String Using Subsequence Sort","MISCELLANEOUS","MEDIUM",30065,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/undefined-to-null/","Undefined to Null","MISCELLANEOUS","MEDIUM",1454,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/unique-middle-element/","Unique Middle Element","MISCELLANEOUS","EASY",63271,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/count-prime-gap-balanced-subarrays/","Count Prime-Gap Balanced Subarrays","QUEUE","MEDIUM",33397,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-29T14:00:11.307Z
"https://leetcode.com/problems/count-subarrays-with-cost-less-than-or-equal-to-k/","Count Subarrays With Cost Less Than or Equal to K","QUEUE","MEDIUM",51547,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-29T14:00:11.307Z
"https://leetcode.com/problems/count-subarrays-with-fixed-bounds/","Count Subarrays With Fixed Bounds","QUEUE","HARD",341887,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-29T14:00:11.307Z
"https://leetcode.com/problems/design-hit-counter/","Design Hit Counter","QUEUE","MEDIUM",495486,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-29T14:00:11.307Z
"https://leetcode.com/problems/design-ride-sharing-system/","Design Ride Sharing System","QUEUE","MEDIUM",49103,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-29T14:00:11.307Z
"https://leetcode.com/problems/design-snake-game/","Design Snake Game","QUEUE","MEDIUM",267118,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-29T14:00:11.307Z
"https://leetcode.com/problems/find-consecutive-integers-from-a-data-stream/","Find Consecutive Integers from a Data Stream","QUEUE","MEDIUM",75297,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-29T14:00:11.307Z
"https://leetcode.com/problems/first-unique-character-in-a-string/","First Unique Character in a String","QUEUE","EASY",3769100,,"SUCCESS","class Solution {
public:
    int firstUniqChar(string s) {
        vector<int> firstIndex(26, -1);
        vector<int> counts(26, 0);
        int i = 0;
        for (auto ch : s) {
            int k = ch - 'a';
            if (firstIndex[k] < 0) {
                firstIndex[k] = i;
            }
            counts[k]++;
            i++;
        }
        int ans = s.size();
        for (i = 0; i < 26; i++) {
            if (counts[i] == 1) {
                ans = min(ans, firstIndex[i]);
            }
        }
        return ans < s.size() ? ans : -1;
    }
};",true,2026-07-21T18:50:04.000Z,2026-08-29T14:00:11.307Z
"https://leetcode.com/problems/first-unique-number/","First Unique Number","QUEUE","MEDIUM",202204,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-29T14:00:11.307Z
"https://leetcode.com/problems/implement-router/","Implement Router","QUEUE","MEDIUM",231578,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-29T14:00:11.307Z
"https://leetcode.com/problems/moving-average-from-data-stream/","Moving Average from Data Stream","QUEUE","EASY",670081,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-29T14:00:11.307Z
"https://leetcode.com/problems/number-of-recent-calls/","Number of Recent Calls","QUEUE","EASY",706573,,"SUCCESS","class RecentCounter {
    queue<int> q;

public:
    RecentCounter() {}

    int ping(int t) {
        q.push(t);
        while (q.front() < t - 3000) {
            q.pop();
        }
        return q.size();
    }
};

/**
 * Your RecentCounter object will be instantiated and called as such:
 * RecentCounter* obj = new RecentCounter();
 * int param_1 = obj->ping(t);
 */",true,2026-07-21T18:50:04.000Z,2026-08-29T14:00:11.307Z
"https://leetcode.com/problems/reveal-cards-in-increasing-order/","Reveal Cards In Increasing Order","QUEUE","MEDIUM",291327,,"ERROR","class Solution {
public:
    vector<int> merge(vector<int>&v1,vector<int>&v2){
        vector<int> v;
        int i = 0, j = 0, n = v1.size(), m = v2.size();
        while(i < n || j < m){
            if(i < n){
                v.push_back(v1[i++]);
            }
            if(j < m){
                v.push_back(v2[j++]);
            }
        }
        return v;
    }
    vector<int> deckRevealedIncreasing(vector<int>& deck) {
        int n = deck.size();
        if (n == 1) {
            return deck;
        }
        sort(deck.begin(), deck.end());
        vector<vector<int>> mat;
        int i = 0;
        int j = 0;
        while (n >= 1) {
            int m = (n + 1) / 2;
            vector<int> sub(deck.begin() + i, deck.begin() + i + m);
            if (j % 2 == 1) {
                reverse(sub.begin(), sub.end());
            }
            mat.push_back(sub);
            n -= m;
            i += m;
            j++;
        }
        int k = mat.size();
        if(k == 1){
            return mat[0];
        }
        vector<int> temp = mat[k-1];
        k-=2;
        while(k >= 0){
            temp = merge(mat[k--],temp);
        }
        return temp;
    }
};
",true,2026-07-21T18:50:04.000Z,2026-08-29T14:00:11.307Z
"https://leetcode.com/problems/time-needed-to-buy-tickets/","Time Needed to Buy Tickets","QUEUE","EASY",460509,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-29T14:00:11.307Z
"https://leetcode.com/problems/time-taken-to-cross-the-door/","Time Taken to Cross the Door","QUEUE","HARD",28761,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-29T14:00:11.307Z
"https://leetcode.com/problems/zigzag-iterator/","Zigzag Iterator","QUEUE","MEDIUM",171928,,"CLEAR",,true,2026-07-21T18:50:04.000Z,2026-08-29T14:00:11.307Z
"https://leetcode.com/problems/generate-random-point-in-a-circle/","Generate Random Point in a Circle","RANDOMIZED","MEDIUM",129615,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/implement-rand10-using-rand7/","Implement Rand10() Using Rand7()","RANDOMIZED","MEDIUM",243538,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/add-two-numbers/","Add Two Numbers","RECURSION","MEDIUM",14901173,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/basic-calculator/","Basic Calculator","RECURSION","HARD",1546278,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/basic-calculator-iii/","Basic Calculator III","RECURSION","HARD",295964,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/basic-calculator-iv/","Basic Calculator IV","RECURSION","HARD",34286,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/count-collisions-of-monkeys-on-a-polygon/","Count Collisions of Monkeys on a Polygon","RECURSION","MEDIUM",92319,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/count-good-numbers/","Count Good Numbers","RECURSION","MEDIUM",524187,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/decode-string/","Decode String","RECURSION","MEDIUM",1975168,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/elimination-game/","Elimination Game","RECURSION","MEDIUM",243068,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/find-kth-bit-in-nth-binary-string/","Find Kth Bit in Nth Binary String","RECURSION","MEDIUM",386887,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/find-the-winner-of-the-circular-game/","Find the Winner of the Circular Game","RECURSION","MEDIUM",473653,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/finding-3-digit-even-numbers/","Finding 3-Digit Even Numbers","RECURSION","EASY",240471,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/integer-to-english-words/","Integer to English Words","RECURSION","HARD",1680963,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/last-remaining-integer-after-alternating-deletion-operations/","Last Remaining Integer After Alternating Deletion Operations","RECURSION","HARD",16717,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/maximize-number-of-nice-divisors/","Maximize Number of Nice Divisors","RECURSION","HARD",29766,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/merge-two-sorted-lists/","Merge Two Sorted Lists","RECURSION","EASY",9441378,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/output-contest-matches/","Output Contest Matches","RECURSION","MEDIUM",36925,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/palindrome-linked-list/","Palindrome Linked List","RECURSION","EASY",5177364,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/parse-lisp-expression/","Parse Lisp Expression","RECURSION","HARD",54238,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/parsing-a-boolean-expression/","Parsing A Boolean Expression","RECURSION","HARD",220802,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/permutation-sequence/","Permutation Sequence","RECURSION","HARD",1125074,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/powx-n/","Pow(x, n)","RECURSION","MEDIUM",7251205,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/power-of-three/","Power of Three","RECURSION","EASY",2795523,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/print-immutable-linked-list-in-reverse/","Print Immutable Linked List in Reverse","RECURSION","MEDIUM",72179,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
"https://leetcode.com/problems/remove-linked-list-elements/","Remove Linked List Elements","RECURSION","EASY",3018582,,"CLEAR",,false,2026-07-21T18:50:04.000Z,2026-07-21T18:50:04.000Z
